Abs,C,M,Y,K,IndexCMYK,Day,CPC
7.933,0.348837209,0,0.44,0.615384615,0.348841062,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.576923077,0.395352376,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.615384615,0.395352399,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.576923077,0.348841062,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.615384615,0.395350119,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.615384615,0.395352421,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.576923077,0.372095568,0.866666667,0.5849
7.933,0.372093023,0,0.48,0.615384615,0.37209787,0.866666667,0.5849
7.933,0.325581395,0,0.44,0.576923077,0.325586534,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.615384615,0.395352421,0.866666667,0.5849
7.933,0.255813953,0,0.36,0.538461538,0.255818366,0.866666667,0.5849
7.933,0.279069767,0,0.36,0.5,0.279072872,0.866666667,0.5849
7.933,0.348837209,0,0.4,0.615384615,0.348838782,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.615384615,0.395350119,0.866666667,0.5849
7.933,0.372093023,0,0.48,0.576923077,0.372097848,0.866666667,0.5849
7.933,0.418604651,0,0.52,0.615384615,0.418609207,0.866666667,0.5849
7.933,0.325581395,0,0.36,0.576923077,0.325581974,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.615384615,0.395352399,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5849
7.933,0.418604651,0,0.52,0.576923077,0.418609207,0.866666667,0.5849
7.933,0.348837209,0,0.48,0.615384615,0.348843342,0.866666667,0.5849
7.933,0.325581395,0,0.44,0.538461538,0.325586511,0.866666667,0.5849
7.933,0.325581395,0,0.4,0.538461538,0.325584209,0.866666667,0.5849
7.933,0.302325581,0,0.4,0.576923077,0.302329725,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.576923077,0.348841039,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.576923077,0.372095568,0.866666667,0.5849
7.933,0.325581395,0,0.44,0.538461538,0.325586511,0.866666667,0.5849
7.933,0.325581395,0,0.44,0.538461538,0.325586488,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.576923077,0.395352399,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.615384615,0.348841062,0.866666667,0.5849
7.933,0.325581395,0,0.4,0.576923077,0.325584254,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.576923077,0.395350096,0.866666667,0.5849
7.933,0.348837209,0,0.48,0.576923077,0.348843319,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.576923077,0.372095568,0.866666667,0.5849
7.933,0.302325581,0,0.4,0.576923077,0.302329703,0.866666667,0.5849
7.933,0.348837209,0,0.4,0.538461538,0.34883876,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.653846154,0.372095636,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.576923077,0.348841062,0.866666667,0.5849
7.933,0.395348837,0,0.4,0.653846154,0.395347885,0.866666667,0.5849
7.933,0.325581395,0,0.4,0.576923077,0.325584254,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.615384615,0.348841062,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.615384615,0.395352399,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.576923077,0.348841039,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.576923077,0.395350096,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.576923077,0.418606927,0.866666667,0.5849
7.933,0.348837209,0,0.4,0.576923077,0.34883876,0.866666667,0.5849
7.933,0.348837209,0,0.4,0.576923077,0.348838782,0.866666667,0.5849
7.933,0.372093023,0,0.48,0.692307692,0.372097915,0.866666667,0.5849
7.933,0.418604651,0,0.52,0.730769231,0.418609274,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.653846154,0.395352444,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.692307692,0.395350164,0.866666667,0.5849
7.933,0.325581395,0,0.36,0.692307692,0.325582019,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.692307692,0.395350164,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.692307692,0.418606995,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.653846154,0.348841107,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.653846154,0.41860695,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.653846154,0.395352444,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.692307692,0.34884113,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.615384615,0.372095613,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.653846154,0.395350164,0.866666667,0.5849
7.933,0.441860465,0,0.48,0.692307692,0.441861501,0.866666667,0.5849
7.933,0.255813953,0,0.36,0.653846154,0.255818411,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.653846154,0.348841085,0.866666667,0.5849
7.933,0.441860465,0,0.56,0.730769231,0.441866083,0.866666667,0.5849
7.933,0.465116279,0,0.52,0.653846154,0.465118286,0.866666667,0.5849
7.933,0.325581395,0,0.4,0.653846154,0.325584277,0.866666667,0.5849
7.933,0.279069767,0,0.36,0.538461538,0.279072895,0.866666667,0.5849
7.933,0.372093023,0,0.48,0.692307692,0.372097915,0.866666667,0.5849
7.933,0.558139535,0,0.64,0.846153846,0.558143375,0.866666667,0.5849
7.933,0.255813953,0,0.36,0.538461538,0.255818366,0.866666667,0.5849
7.933,0.418604651,0,0.44,0.615384615,0.41860467,0.866666667,0.5849
7.933,0.302325581,0,0.4,0.653846154,0.302329771,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.653846154,0.372095636,0.866666667,0.5849
7.933,0.441860465,0,0.48,0.653846154,0.441861478,0.866666667,0.5849
7.933,0.302325581,0,0.4,0.653846154,0.302329771,0.866666667,0.5849
7.933,0.279069767,0,0.36,0.576923077,0.279072917,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.653846154,0.395350164,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.730769231,0.418606995,0.866666667,0.5849
7.933,0.325581395,0,0.36,0.615384615,0.325581997,0.866666667,0.5849
7.933,0.279069767,0,0.32,0.615384615,0.279070638,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.692307692,0.348841107,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.692307692,0.418606972,0.866666667,0.5849
7.933,0.325581395,0,0.44,0.653846154,0.325586556,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.692307692,0.418606995,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.615384615,0.395350142,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.692307692,0.418606972,0.866666667,0.5849
7.933,0.395348837,0,0.52,0.692307692,0.395354723,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.653846154,0.395352421,0.866666667,0.5849
7.933,0.418604651,0,0.52,0.692307692,0.418609252,0.866666667,0.5849
7.933,0.372093023,0,0.4,0.615384615,0.372093333,0.866666667,0.5849
7.933,0.511627907,0,0.64,0.653846154,0.511634182,0.866666667,0.5849
7.933,0.325581395,0,0.36,0.538461538,0.325581952,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.615384615,0.395350119,0.866666667,0.5849
7.933,0.418604651,0,0.52,0.576923077,0.418609207,0.866666667,0.5849
7.933,0.372093023,0,0.4,0.538461538,0.372093288,0.866666667,0.5849
7.933,0.441860465,0,0.52,0.653846154,0.441863758,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.692307692,0.348841107,0.866666667,0.5849
7.933,0.372093023,0,0.36,0.576923077,0.372091009,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5849
7.933,0.372093023,0,0.48,0.692307692,0.372097915,0.866666667,0.5849
7.933,0.441860465,0,0.4,0.576923077,0.441856896,0.866666667,0.5849
7.933,0.372093023,0,0.4,0.653846154,0.372093356,0.866666667,0.5849
7.933,0.348837209,0,0.48,0.653846154,0.348843364,0.866666667,0.5849
7.933,0.348837209,0,0.4,0.576923077,0.348838782,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.653846154,0.372095613,0.866666667,0.5849
7.933,0.418604651,0,0.52,0.653846154,0.418609252,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.653846154,0.418606972,0.866666667,0.5849
7.933,0.325581395,0,0.4,0.576923077,0.325584231,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.615384615,0.395352421,0.866666667,0.5849
7.933,0.418604651,0,0.44,0.692307692,0.418604693,0.866666667,0.5849
7.933,0.348837209,0,0.4,0.615384615,0.348838782,0.866666667,0.5849
7.933,0.325581395,0,0.4,0.653846154,0.325584277,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.692307692,0.418606972,0.866666667,0.5849
7.933,0.348837209,0,0.4,0.653846154,0.348838828,0.866666667,0.5849
7.933,0.279069767,0,0.28,0.538461538,0.279068336,0.866666667,0.5849
7.933,0.279069767,0,0.36,0.576923077,0.279072917,0.866666667,0.5849
7.933,0.348837209,0,0.36,0.615384615,0.348836525,0.866666667,0.5849
7.933,0.372093023,0,0.4,0.615384615,0.372093311,0.866666667,0.5849
7.933,0.302325581,0,0.4,0.653846154,0.302329771,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.653846154,0.41860695,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.615384615,0.41860695,0.866666667,0.5849
7.933,0.302325581,0,0.32,0.576923077,0.302325144,0.866666667,0.5849
7.933,0.325581395,0,0.4,0.615384615,0.325584254,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.653846154,0.41860695,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5849
7.933,0.930232558,0,0.96,0.923076923,0.930234112,0.866666667,0.5849
7.933,0.511627907,0,0.6,0.653846154,0.511631925,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.653846154,0.395350164,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.653846154,0.395350164,0.866666667,0.5849
7.933,0.441860465,0,0.48,0.653846154,0.441861501,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.653846154,0.395352444,0.866666667,0.5849
7.933,0.325581395,0,0.44,0.653846154,0.325586556,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.653846154,0.395350164,0.866666667,0.5849
7.933,0.418604651,0,0.48,0.653846154,0.418606972,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5849
7.933,0.279069767,0,0.36,0.538461538,0.279072895,0.866666667,0.5849
7.933,0.325581395,0,0.4,0.615384615,0.325584254,0.866666667,0.5849
7.933,0.325581395,0,0.36,0.576923077,0.325581974,0.866666667,0.5849
7.933,0.372093023,0,0.4,0.615384615,0.372093333,0.866666667,0.5849
7.933,0.441860465,0,0.48,0.692307692,0.441861501,0.866666667,0.5849
7.933,0.395348837,0,0.48,0.615384615,0.395352399,0.866666667,0.5849
7.933,0.372093023,0,0.44,0.615384615,0.372095613,0.866666667,0.5849
7.933,0.348837209,0,0.4,0.615384615,0.348838805,0.866666667,0.5849
7.933,0.465116279,0,0.48,0.615384615,0.465116007,0.866666667,0.5849
7.933,0.395348837,0,0.44,0.653846154,0.395350164,0.866666667,0.5849
7.933,0.348837209,0,0.44,0.576923077,0.348841062,0.866666667,0.5849
7.894,0.279069767,0,0.4,0.576923077,0.279075174,0.866666667,0.5791
7.894,0.395348837,0,0.52,0.615384615,0.395354701,0.866666667,0.5791
7.894,0.465116279,0,0.52,0.653846154,0.465118309,0.866666667,0.5791
7.894,0.279069767,0,0.4,0.538461538,0.279075152,0.866666667,0.5791
7.894,0.418604651,0,0.52,0.615384615,0.418609207,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.615384615,0.325584254,0.866666667,0.5791
7.894,0.348837209,0,0.48,0.653846154,0.348843364,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.576923077,0.325584231,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352421,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.615384615,0.348841062,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.576923077,0.372097848,0.866666667,0.5791
7.894,0.395348837,0,0.52,0.653846154,0.395354723,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.615384615,0.418606927,0.866666667,0.5791
7.894,0.325581395,0,0.48,0.615384615,0.325588813,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.576923077,0.325584231,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.576923077,0.348841062,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.576923077,0.325586534,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.615384615,0.37209787,0.866666667,0.5791
7.894,0.418604651,0,0.52,0.615384615,0.418609229,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.615384615,0.325586556,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.576923077,0.325584231,0.866666667,0.5791
7.894,0.511627907,0,0.6,0.730769231,0.511631948,0.866666667,0.5791
7.894,0.441860465,0,0.56,0.730769231,0.441866083,0.866666667,0.5791
7.894,0.906976744,0,0.92,0.884615385,0.906977282,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.615384615,0.372097893,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.538461538,0.348841039,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.576923077,0.34883876,0.866666667,0.5791
7.894,0.302325581,0,0.36,0.576923077,0.302327423,0.866666667,0.5791
7.894,0.395348837,0,0.52,0.692307692,0.395354723,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.576923077,0.325584231,0.866666667,0.5791
7.894,0.302325581,0,0.4,0.576923077,0.302329703,0.866666667,0.5791
7.894,0.279069767,0,0.4,0.576923077,0.279075174,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.615384615,0.348838805,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.615384615,0.348841085,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352399,0.866666667,0.5791
7.894,0.255813953,0,0.4,0.576923077,0.255820646,0.866666667,0.5791
7.894,0.441860465,0,0.52,0.653846154,0.44186378,0.866666667,0.5791
7.894,0.395348837,0,0.52,0.615384615,0.395354701,0.866666667,0.5791
7.894,0.395348837,0,0.52,0.692307692,0.395354746,0.866666667,0.5791
7.894,0.488372093,0,0.56,0.692307692,0.48837514,0.866666667,0.5791
7.894,0.441860465,0,0.52,0.653846154,0.44186378,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.692307692,0.395352444,0.866666667,0.5791
7.894,0.604651163,0,0.64,0.730769231,0.604652341,0.866666667,0.5791
7.894,0.581395349,0,0.68,0.769230769,0.581400115,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.653846154,0.372097893,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.653846154,0.372097915,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.615384615,0.372097893,0.866666667,0.5791
7.894,0.302325581,0,0.4,0.576923077,0.302329725,0.866666667,0.5791
7.894,0.348837209,0,0.48,0.615384615,0.348843342,0.866666667,0.5791
7.894,0.395348837,0,0.56,0.730769231,0.395357026,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.576923077,0.372097848,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352399,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.615384615,0.348841062,0.866666667,0.5791
7.894,0.325581395,0,0.48,0.576923077,0.325588791,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.576923077,0.372095591,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.576923077,0.348841062,0.866666667,0.5791
7.894,0.348837209,0,0.52,0.615384615,0.348845621,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.576923077,0.372095591,0.866666667,0.5791
7.894,0.348837209,0,0.48,0.615384615,0.348843342,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.538461538,0.325584209,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.576923077,0.325584254,0.866666667,0.5791
7.894,0.348837209,0,0.48,0.576923077,0.348843319,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352421,0.866666667,0.5791
7.894,0.302325581,0,0.36,0.538461538,0.302327401,0.866666667,0.5791
7.894,0.372093023,0,0.52,0.615384615,0.372100172,0.866666667,0.5791
7.894,0.372093023,0,0.52,0.615384615,0.37210015,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.615384615,0.348841085,0.866666667,0.5791
7.894,0.23255814,0,0.4,0.5,0.232566072,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.653846154,0.348838805,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.692307692,0.372097915,0.866666667,0.5791
7.894,0.651162791,0,0.76,0.730769231,0.651168237,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352399,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.576923077,0.348841062,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.576923077,0.325586511,0.866666667,0.5791
7.894,0.395348837,0,0.52,0.653846154,0.395354701,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.576923077,0.325586511,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.576923077,0.37209787,0.866666667,0.5791
7.894,0.372093023,0,0.4,0.576923077,0.372093288,0.866666667,0.5791
7.894,0.23255814,0,0.32,0.538461538,0.232561536,0.866666667,0.5791
7.894,0.418604651,0,0.52,0.576923077,0.418609207,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352399,0.866666667,0.5791
7.894,0.23255814,0,0.4,0.538461538,0.232566095,0.866666667,0.5791
7.894,0.418604651,0,0.52,0.653846154,0.418609229,0.866666667,0.5791
7.894,0.348837209,0,0.52,0.615384615,0.348845644,0.866666667,0.5791
7.894,0.302325581,0,0.44,0.576923077,0.302331983,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.5,0.348838737,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.538461538,0.348841039,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.538461538,0.325584209,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.538461538,0.372097848,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.538461538,0.325586511,0.866666667,0.5791
7.894,0.302325581,0,0.44,0.576923077,0.302331983,0.866666667,0.5791
7.894,0.418604651,0,0.44,0.653846154,0.41860467,0.866666667,0.5791
7.894,0.302325581,0,0.36,0.538461538,0.302327401,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.538461538,0.325586511,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.538461538,0.34883876,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.576923077,0.418606905,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.576923077,0.372097848,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.538461538,0.325584209,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.653846154,0.372097893,0.866666667,0.5791
7.894,0.465116279,0,0.56,0.692307692,0.465120611,0.866666667,0.5791
7.894,0.534883721,0,0.6,0.769230769,0.534886521,0.866666667,0.5791
7.894,0.441860465,0,0.52,0.730769231,0.441863803,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.653846154,0.372095613,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.615384615,0.325586556,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.692307692,0.418606995,0.866666667,0.5791
7.894,0.441860465,0,0.52,0.730769231,0.441863803,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.692307692,0.372095636,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.769230769,0.418607017,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.653846154,0.348841107,0.866666667,0.5791
7.894,0.279069767,0,0.32,0.576923077,0.279070615,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.653846154,0.372095636,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.730769231,0.418606995,0.866666667,0.5791
7.894,0.465116279,0,0.52,0.730769231,0.465118331,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.653846154,0.348841085,0.866666667,0.5791
7.894,0.348837209,0,0.48,0.730769231,0.348843409,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.730769231,0.372095658,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.653846154,0.372095613,0.866666667,0.5791
7.894,0.395348837,0,0.44,0.653846154,0.395350164,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.653846154,0.348838828,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.692307692,0.348838828,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.653846154,0.348838828,0.866666667,0.5791
7.894,0.418604651,0,0.52,0.730769231,0.418609274,0.866666667,0.5791
7.894,0.627906977,0,0.72,0.846153846,0.627911519,0.866666667,0.5791
7.894,0.372093023,0,0.36,0.692307692,0.372091099,0.866666667,0.5791
7.894,0.395348837,0,0.44,0.653846154,0.395350164,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.653846154,0.348838805,0.866666667,0.5791
7.894,0.279069767,0,0.36,0.692307692,0.279072962,0.866666667,0.5791
7.894,0.348837209,0,0.36,0.653846154,0.348836525,0.866666667,0.5791
7.894,0.395348837,0,0.44,0.769230769,0.395350209,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.692307692,0.395352466,0.866666667,0.5791
7.894,0.325581395,0,0.36,0.615384615,0.325581997,0.866666667,0.5791
7.894,0.418604651,0,0.44,0.730769231,0.418604738,0.866666667,0.5791
7.894,0.302325581,0,0.36,0.653846154,0.302327468,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.692307692,0.348838828,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.653846154,0.325584277,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.615384615,0.325586556,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.730769231,0.418607017,0.866666667,0.5791
7.894,0.372093023,0,0.4,0.653846154,0.372093356,0.866666667,0.5791
7.894,0.581395349,0,0.64,0.846153846,0.581397903,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.730769231,0.418606995,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.692307692,0.395352466,0.866666667,0.5791
7.894,0.465116279,0,0.52,0.692307692,0.465118331,0.866666667,0.5791
7.894,0.441860465,0,0.52,0.692307692,0.44186378,0.866666667,0.5791
7.894,0.418604651,0,0.44,0.769230769,0.418604738,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.769230769,0.372097983,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.730769231,0.372095681,0.866666667,0.5791
7.894,0.209302326,0,0.32,0.576923077,0.20930703,0.866666667,0.5791
7.894,0.441860465,0,0.48,0.730769231,0.441861523,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.692307692,0.348838828,0.866666667,0.5791
7.894,0.465116279,0,0.56,0.692307692,0.465120611,0.866666667,0.5791
7.894,0.441860465,0,0.48,0.653846154,0.441861478,0.866666667,0.5791
7.894,0.279069767,0,0.32,0.538461538,0.279070615,0.866666667,0.5791
7.894,0.395348837,0,0.44,0.615384615,0.395350142,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.615384615,0.325586556,0.866666667,0.5791
7.894,0.255813953,0,0.32,0.538461538,0.255816064,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.615384615,0.372095613,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.653846154,0.395352421,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.615384615,0.348841085,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.576923077,0.325584254,0.866666667,0.5791
7.894,0.279069767,0,0.36,0.615384615,0.27907294,0.866666667,0.5791
7.894,0.441860465,0,0.52,0.692307692,0.44186378,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.576923077,0.348841062,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.653846154,0.41860695,0.866666667,0.5791
7.894,0.255813953,0,0.36,0.538461538,0.255818366,0.866666667,0.5791
7.894,0.418604651,0,0.52,0.692307692,0.418609252,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.576923077,0.348838782,0.866666667,0.5791
7.894,0.325581395,0,0.44,0.576923077,0.325586511,0.866666667,0.5791
7.894,0.255813953,0,0.4,0.5,0.255820623,0.866666667,0.5791
7.894,0.255813953,0,0.36,0.692307692,0.255818434,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.692307692,0.418606972,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.615384615,0.372095613,0.866666667,0.5791
7.894,0.395348837,0,0.44,0.615384615,0.395350119,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.576923077,0.348841062,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.615384615,0.348841062,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.615384615,0.348841085,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.615384615,0.372095591,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.615384615,0.372095613,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.653846154,0.372097893,0.866666667,0.5791
7.894,0.395348837,0,0.52,0.692307692,0.395354723,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.615384615,0.325584254,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.615384615,0.372095613,0.866666667,0.5791
7.894,0.372093023,0,0.4,0.653846154,0.372093356,0.866666667,0.5791
7.894,0.348837209,0,0.44,0.653846154,0.348841085,0.866666667,0.5791
7.894,0.372093023,0,0.48,0.653846154,0.372097893,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352421,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.653846154,0.395352421,0.866666667,0.5791
7.894,0.441860465,0,0.52,0.653846154,0.44186378,0.866666667,0.5791
7.894,0.418604651,0,0.48,0.653846154,0.41860695,0.866666667,0.5791
7.894,0.465116279,0,0.52,0.653846154,0.465118286,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.653846154,0.372095613,0.866666667,0.5791
7.894,0.372093023,0,0.44,0.653846154,0.372095636,0.866666667,0.5791
7.894,0.325581395,0,0.4,0.576923077,0.325584231,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.692307692,0.395352444,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.576923077,0.348838782,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352421,0.866666667,0.5791
7.894,0.348837209,0,0.4,0.615384615,0.348838782,0.866666667,0.5791
7.894,0.302325581,0,0.36,0.538461538,0.302327423,0.866666667,0.5791
7.894,0.395348837,0,0.48,0.615384615,0.395352421,0.866666667,0.5791
11.16,0.76744186,0,0.76,0.807692308,0.767440947,1,0.3991
11.16,0.395348837,0,0.48,0.653846154,0.395352421,1,0.3991
11.16,0.418604651,0,0.52,0.615384615,0.418609229,1,0.3991
11.16,0.255813953,0,0.32,0.538461538,0.255816087,1,0.3991
11.16,0.441860465,0,0.52,0.653846154,0.441863758,1,0.3991
11.16,0.534883721,0,0.6,0.769230769,0.534886499,1,0.3991
11.16,0.302325581,0,0.4,0.653846154,0.302329771,1,0.3991
11.16,0.255813953,0,0.28,0.5,0.255813784,1,0.3991
11.16,0.465116279,0,0.48,0.653846154,0.465116029,1,0.3991
11.16,0.418604651,0,0.52,0.653846154,0.418609229,1,0.3991
11.16,0.325581395,0,0.36,0.576923077,0.325581974,1,0.3991
